,Province/State,Country/Region,Lat,Long,Date,#Confirmed,#Deaths,#Recovered
13701,Belize,Belize,13.1939,-59.5432,3/13/20,0,0,0.0
13702,Recovered,Canada,0.0,0.0,3/13/20,0,0,
13703,Laos,Laos,19.85627,102.495496,3/13/20,0,0,0.0
13704,Libya,Libya,26.3351,17.228331,3/13/20,0,0,0.0
13705,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,3/13/20,31,0,0.0
13706,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,3/13/20,0,0,0.0
13707,Mali,Mali,17.570692,-3.996166000000001,3/13/20,0,0,0.0
13708,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,3/13/20,0,0,0.0
13709,Northwest Territories,Canada,64.8255,-124.8457,3/13/20,0,0,
13710,Yukon,Canada,64.2823,-135.0,3/13/20,0,0,
13711,Kosovo,Kosovo,42.602636,20.902977,3/13/20,0,0,0.0
13712,Burma,Burma,21.9162,95.956,3/13/20,0,0,0.0
13713,Anguilla,United Kingdom,18.2206,-63.0686,3/13/20,0,0,0.0
13714,British Virgin Islands,United Kingdom,18.4207,-64.64,3/13/20,0,0,0.0
13715,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,3/13/20,0,0,0.0
13716,MS Zaandam,MS Zaandam,0.0,0.0,3/13/20,0,0,0.0
13717,Botswana,Botswana,-22.3285,24.6849,3/13/20,0,0,0.0
13718,Burundi,Burundi,-3.3731,29.9189,3/13/20,0,0,0.0
13719,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,3/13/20,0,0,0.0
13720,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/13/20,0,0,0.0
13721,Malawi,Malawi,-13.254307999999998,34.301525,3/13/20,0,0,0.0
13722,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/13/20,0,0,0.0
13723,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/13/20,0,0,0.0
13724,South Sudan,South Sudan,6.877000000000002,31.307,3/13/20,0,0,0.0
13725,Western Sahara,Western Sahara,24.2155,-12.8858,3/13/20,0,0,0.0
13726,Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,3/13/20,0,0,0.0
13727,Yemen,Yemen,15.552727,48.516388,3/13/20,0,0,0.0
13728,Afghanistan,Afghanistan,33.0,65.0,3/14/20,11,0,0.0
13729,Albania,Albania,41.1533,20.1683,3/14/20,38,1,0.0
13730,Algeria,Algeria,28.0339,1.6596,3/14/20,37,3,12.0
13731,Andorra,Andorra,42.5063,1.5218,3/14/20,1,0,1.0
13732,Angola,Angola,-11.2027,17.8739,3/14/20,0,0,0.0
13733,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,3/14/20,1,0,0.0
13734,Argentina,Argentina,-38.4161,-63.6167,3/14/20,34,2,1.0
13735,Armenia,Armenia,40.0691,45.0382,3/14/20,18,0,0.0
13736,Australian Capital Territory,Australia,-35.4735,149.0124,3/14/20,1,0,0.0
13737,New South Wales,Australia,-33.8688,151.2093,3/14/20,112,2,4.0
13738,Northern Territory,Australia,-12.4634,130.8456,3/14/20,1,0,0.0
13739,Queensland,Australia,-28.0167,153.4,3/14/20,46,0,8.0
13740,South Australia,Australia,-34.9285,138.6007,3/14/20,19,0,3.0
13741,Tasmania,Australia,-41.4545,145.9707,3/14/20,5,0,0.0
13742,Victoria,Australia,-37.8136,144.9631,3/14/20,49,0,8.0
13743,Western Australia,Australia,-31.9505,115.8605,3/14/20,17,1,0.0
13744,Austria,Austria,47.5162,14.5501,3/14/20,655,1,6.0
13745,Azerbaijan,Azerbaijan,40.1431,47.5769,3/14/20,15,1,3.0
13746,Bahamas,Bahamas,25.0343,-77.3963,3/14/20,0,0,0.0
13747,Bahrain,Bahrain,26.0275,50.55,3/14/20,210,0,44.0
13748,Bangladesh,Bangladesh,23.685,90.3563,3/14/20,3,0,0.0
13749,Barbados,Barbados,13.1939,-59.5432,3/14/20,0,0,0.0
13750,Belarus,Belarus,53.7098,27.9534,3/14/20,27,0,3.0
13751,Belgium,Belgium,50.8333,4.0,3/14/20,689,4,1.0
13752,Benin,Benin,9.3077,2.3158,3/14/20,0,0,0.0
13753,Bhutan,Bhutan,27.5142,90.4336,3/14/20,1,0,0.0
13754,Bolivia,Bolivia,-16.2902,-63.5887,3/14/20,10,0,0.0
13755,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,3/14/20,18,0,0.0
13756,Brazil,Brazil,-14.235,-51.9253,3/14/20,151,0,0.0
13757,Brunei,Brunei,4.5353,114.7277,3/14/20,40,0,0.0
13758,Bulgaria,Bulgaria,42.7339,25.4858,3/14/20,41,2,0.0
13759,Burkina Faso,Burkina Faso,12.2383,-1.5616,3/14/20,2,0,0.0
13760,Cabo Verde,Cabo Verde,16.5388,-23.0418,3/14/20,0,0,0.0
13761,Cambodia,Cambodia,11.55,104.9167,3/14/20,7,0,1.0
13762,Cameroon,Cameroon,3.848,11.5021,3/14/20,2,0,0.0
13763,Alberta,Canada,53.9333,-116.5765,3/14/20,29,0,
13764,British Columbia,Canada,49.2827,-123.1207,3/14/20,64,1,
13765,Grand Princess,Canada,37.6489,-122.6655,3/14/20,2,0,
13766,Manitoba,Canada,53.7609,-98.8139,3/14/20,4,0,
13767,New Brunswick,Canada,46.5653,-66.4619,3/14/20,1,0,
13768,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/14/20,0,0,
13769,Nova Scotia,Canada,44.682,-63.7443,3/14/20,0,0,
13770,Ontario,Canada,51.2538,-85.3232,3/14/20,79,0,
13771,Prince Edward Island,Canada,46.5107,-63.4168,3/14/20,0,0,
13772,Quebec,Canada,52.9399,-73.5491,3/14/20,17,0,
13773,Saskatchewan,Canada,52.9399,-106.4509,3/14/20,2,0,
13774,Central African Republic,Central African Republic,6.6111,20.9394,3/14/20,0,0,0.0
13775,Chad,Chad,15.4542,18.7322,3/14/20,0,0,0.0
13776,Chile,Chile,-35.6751,-71.543,3/14/20,61,0,0.0
13777,Anhui,China,31.8257,117.2264,3/14/20,990,6,984.0
13778,Beijing,China,40.1824,116.4142,3/14/20,437,8,349.0
13779,Chongqing,China,30.0572,107.874,3/14/20,576,6,569.0
13780,Fujian,China,26.0789,117.9874,3/14/20,296,1,295.0
13781,Gansu,China,37.8099,101.0583,3/14/20,129,2,89.0
13782,Guangdong,China,23.3417,113.4244,3/14/20,1356,8,1299.0
13783,Guangxi,China,23.8298,108.7881,3/14/20,252,2,243.0
13784,Guizhou,China,26.8154,106.8748,3/14/20,146,2,143.0
13785,Hainan,China,19.1959,109.7453,3/14/20,168,6,160.0
13786,Hebei,China,39.549,116.1306,3/14/20,318,6,310.0
13787,Heilongjiang,China,47.862,127.7615,3/14/20,482,13,447.0
13788,Henan,China,33.882,113.614,3/14/20,1273,22,1250.0
13789,Hong Kong,China,22.3,114.2,3/14/20,140,4,78.0
13790,Hubei,China,30.9756,112.2707,3/14/20,67790,3075,52960.0
13791,Hunan,China,27.6104,111.7088,3/14/20,1018,4,1014.0
13792,Inner Mongolia,China,44.0935,113.9448,3/14/20,75,1,71.0
13793,Jiangsu,China,32.9711,119.455,3/14/20,631,0,630.0
13794,Jiangxi,China,27.614,115.7221,3/14/20,935,1,934.0
13795,Jilin,China,43.6661,126.1923,3/14/20,93,1,91.0
13796,Liaoning,China,41.2956,122.6085,3/14/20,125,1,113.0
13797,Macau,China,22.1667,113.55,3/14/20,10,0,10.0
13798,Ningxia,China,37.2692,106.1655,3/14/20,75,0,73.0
13799,Qinghai,China,35.7452,95.9956,3/14/20,18,0,18.0
13800,Shaanxi,China,35.1917,108.8701,3/14/20,245,2,232.0
13801,Shandong,China,36.3427,118.1498,3/14/20,760,7,741.0
13802,Shanghai,China,31.202,121.4491,3/14/20,353,3,324.0
13803,Shanxi,China,37.5777,112.2922,3/14/20,133,0,133.0
13804,Sichuan,China,30.6171,102.7103,3/14/20,539,3,511.0
13805,Tianjin,China,39.3054,117.323,3/14/20,136,3,132.0
13806,Tibet,China,31.6927,88.0924,3/14/20,1,0,1.0
13807,Xinjiang,China,41.1129,85.2401,3/14/20,76,3,73.0
13808,Yunnan,China,24.974,101.487,3/14/20,174,2,172.0
13809,Zhejiang,China,29.1832,120.0934,3/14/20,1227,1,1211.0
13810,Colombia,Colombia,4.5709,-74.2973,3/14/20,22,0,0.0
13811,Congo (Brazzaville),Congo (Brazzaville),-4.0383,21.7587,3/14/20,0,0,0.0
13812,Congo (Kinshasa),Congo (Kinshasa),-4.0383,21.7587,3/14/20,2,0,0.0
13813,Costa Rica,Costa Rica,9.7489,-83.7534,3/14/20,26,0,0.0
13814,Cote d'Ivoire,Cote d'Ivoire,7.54,-5.5471,3/14/20,1,0,0.0
13815,Croatia,Croatia,45.1,15.2,3/14/20,38,0,1.0
13816,Diamond Princess,Diamond Princess,0.0,0.0,3/14/20,706,7,325.0
13817,Cuba,Cuba,22.0,-80.0,3/14/20,4,0,0.0
13818,Cyprus,Cyprus,35.1264,33.4299,3/14/20,26,0,0.0
13819,Czechia,Czechia,49.8175,15.473,3/14/20,189,0,0.0
13820,Faroe Islands,Denmark,61.8926,-6.9118,3/14/20,9,0,0.0
13821,Greenland,Denmark,71.7069,-42.6043,3/14/20,0,0,0.0
13822,Denmark,Denmark,56.2639,9.5018,3/14/20,827,1,1.0
13823,Djibouti,Djibouti,11.8251,42.5903,3/14/20,0,0,0.0
13824,Dominican Republic,Dominican Republic,18.7357,-70.1627,3/14/20,11,0,0.0
13825,Ecuador,Ecuador,-1.8312,-78.1834,3/14/20,28,2,0.0
13826,Egypt,Egypt,26.0,30.0,3/14/20,109,2,27.0
13827,El Salvador,El Salvador,13.7942,-88.8965,3/14/20,0,0,0.0
13828,Equatorial Guinea,Equatorial Guinea,1.5,10.0,3/14/20,0,0,0.0
13829,Eritrea,Eritrea,15.1794,39.7823,3/14/20,0,0,0.0
13830,Estonia,Estonia,58.5953,25.0136,3/14/20,115,0,0.0
13831,Eswatini,Eswatini,-26.5225,31.4659,3/14/20,1,0,0.0
13832,Ethiopia,Ethiopia,9.145,40.4897,3/14/20,1,0,0.0
13833,Fiji,Fiji,-17.7134,178.065,3/14/20,0,0,0.0
13834,Finland,Finland,64.0,26.0,3/14/20,225,0,1.0
13835,French Guiana,France,3.9339,-53.1258,3/14/20,5,0,0.0
13836,French Polynesia,France,-17.6797,149.4068,3/14/20,3,0,0.0
13837,Guadeloupe,France,16.25,-61.5833,3/14/20,1,0,0.0
13838,Mayotte,France,-12.8275,45.1662,3/14/20,0,0,0.0
13839,New Caledonia,France,-20.9043,165.618,3/14/20,0,0,0.0
13840,Reunion,France,-21.1351,55.2471,3/14/20,6,0,0.0
13841,Saint Barthelemy,France,17.9,-62.8333,3/14/20,1,0,0.0
13842,St Martin,France,18.0708,-63.0501,3/14/20,2,0,0.0
13843,Martinique,France,14.6415,-61.0242,3/14/20,9,0,0.0
13844,France,France,46.2276,2.2137,3/14/20,4469,91,12.0
13845,Gabon,Gabon,-0.8037,11.6094,3/14/20,1,0,0.0
13846,Gambia,Gambia,13.4432,-15.3101,3/14/20,0,0,0.0
13847,Georgia,Georgia,42.3154,43.3569,3/14/20,30,0,0.0
13848,Germany,Germany,51.0,9.0,3/14/20,4585,9,46.0
13849,Ghana,Ghana,7.9465,-1.0232,3/14/20,3,0,0.0
13850,Greece,Greece,39.0742,21.8243,3/14/20,228,3,8.0
13851,Guatemala,Guatemala,15.7835,-90.2308,3/14/20,1,0,0.0
13852,Guinea,Guinea,9.9456,-9.6966,3/14/20,1,0,0.0
13853,Guyana,Guyana,5.0,-58.75,3/14/20,1,1,0.0
13854,Haiti,Haiti,18.9712,-72.2852,3/14/20,0,0,0.0
13855,Holy See,Holy See,41.9029,12.4534,3/14/20,1,0,0.0
13856,Honduras,Honduras,15.2,-86.2419,3/14/20,2,0,0.0
13857,Hungary,Hungary,47.1625,19.5033,3/14/20,30,0,1.0
13858,Iceland,Iceland,64.9631,-19.0208,3/14/20,156,0,1.0
13859,India,India,21.0,78.0,3/14/20,102,2,4.0
13860,Indonesia,Indonesia,-0.7893,113.9213,3/14/20,96,5,8.0
13861,Iran,Iran,32.0,53.0,3/14/20,12729,611,2959.0
13862,Iraq,Iraq,33.0,44.0,3/14/20,110,10,26.0
13863,Ireland,Ireland,53.1424,-7.6921,3/14/20,129,2,0.0
13864,Israel,Israel,31.0,35.0,3/14/20,155,0,4.0
13865,Italy,Italy,43.0,12.0,3/14/20,21157,1441,1966.0
13866,Jamaica,Jamaica,18.1096,-77.2975,3/14/20,8,0,0.0
13867,Japan,Japan,36.0,138.0,3/14/20,773,22,118.0
13868,Jordan,Jordan,31.24,36.51,3/14/20,1,0,1.0
13869,Kazakhstan,Kazakhstan,48.0196,66.9237,3/14/20,6,0,0.0
13870,Kenya,Kenya,-0.0236,37.9062,3/14/20,1,0,0.0
13871,"Korea, South","Korea, South",36.0,128.0,3/14/20,8086,72,510.0
13872,Kuwait,Kuwait,29.5,47.75,3/14/20,104,0,5.0
13873,Kyrgyzstan,Kyrgyzstan,41.2044,74.7661,3/14/20,0,0,0.0
13874,Latvia,Latvia,56.8796,24.6032,3/14/20,26,0,1.0
13875,Lebanon,Lebanon,33.8547,35.8623,3/14/20,93,3,1.0
13876,Liberia,Liberia,6.4281,-9.4295,3/14/20,0,0,0.0
13877,Liechtenstein,Liechtenstein,47.14,9.55,3/14/20,4,0,0.0
13878,Lithuania,Lithuania,55.1694,23.8813,3/14/20,8,0,0.0
13879,Luxembourg,Luxembourg,49.8153,6.1296,3/14/20,51,1,0.0
13880,Madagascar,Madagascar,-18.7669,46.8691,3/14/20,0,0,0.0
13881,Malaysia,Malaysia,2.5,112.5,3/14/20,238,0,35.0
13882,Maldives,Maldives,3.2028,73.2207,3/14/20,10,0,0.0
13883,Malta,Malta,35.9375,14.3754,3/14/20,18,0,1.0
13884,Mauritania,Mauritania,21.0079,10.9408,3/14/20,1,0,0.0
13885,Mauritius,Mauritius,-20.2,57.5,3/14/20,0,0,0.0
13886,Mexico,Mexico,23.6345,-102.5528,3/14/20,26,0,4.0
13887,Moldova,Moldova,47.4116,28.3699,3/14/20,12,0,0.0
13888,Monaco,Monaco,43.7333,7.4167,3/14/20,2,0,0.0
13889,Mongolia,Mongolia,46.8625,103.8467,3/14/20,1,0,0.0
13890,Montenegro,Montenegro,42.5,19.3,3/14/20,0,0,0.0
13891,Morocco,Morocco,31.7917,-7.0926,3/14/20,17,1,1.0
13892,Namibia,Namibia,-22.9576,18.4904,3/14/20,2,0,0.0
13893,Nepal,Nepal,28.1667,84.25,3/14/20,1,0,1.0
13894,Aruba,Netherlands,12.5186,-70.0358,3/14/20,2,0,0.0
13895,Curacao,Netherlands,12.1696,-68.99,3/14/20,1,0,0.0
13896,Sint Maarten,Netherlands,18.0425,-63.0548,3/14/20,0,0,0.0
13897,Netherlands,Netherlands,52.1326,5.2913,3/14/20,959,12,2.0
13898,New Zealand,New Zealand,-40.9006,174.886,3/14/20,6,0,0.0
13899,Nicaragua,Nicaragua,12.8654,-85.2072,3/14/20,0,0,0.0
13900,Niger,Niger,17.6078,8.0817,3/14/20,0,0,0.0
13901,Nigeria,Nigeria,9.082,8.6753,3/14/20,2,0,0.0
13902,North Macedonia,North Macedonia,41.6086,21.7453,3/14/20,14,0,1.0
13903,Norway,Norway,60.472,8.4689,3/14/20,1090,3,1.0
13904,Oman,Oman,21.0,57.0,3/14/20,19,0,9.0
13905,Pakistan,Pakistan,30.3753,69.3451,3/14/20,31,0,2.0
13906,Panama,Panama,8.538,-80.7821,3/14/20,36,1,0.0
13907,Papua New Guinea,Papua New Guinea,-6.315,143.9555,3/14/20,0,0,0.0
13908,Paraguay,Paraguay,-23.4425,-58.4438,3/14/20,6,0,0.0
13909,Peru,Peru,-9.19,-75.0152,3/14/20,38,0,0.0
13910,Philippines,Philippines,13.0,122.0,3/14/20,111,8,2.0
13911,Poland,Poland,51.9194,19.1451,3/14/20,103,3,0.0
13912,Portugal,Portugal,39.3999,-8.2245,3/14/20,169,0,2.0
13913,Qatar,Qatar,25.3548,51.1839,3/14/20,337,0,4.0
13914,Romania,Romania,45.9432,24.9668,3/14/20,123,0,9.0
13915,Russia,Russia,60.0,90.0,3/14/20,59,0,8.0
13916,Rwanda,Rwanda,-1.9403,29.8739,3/14/20,1,0,0.0
13917,Saint Lucia,Saint Lucia,13.9094,-60.9789,3/14/20,1,0,0.0
13918,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,12.9843,-61.2872,3/14/20,1,0,0.0
13919,San Marino,San Marino,43.9424,12.4578,3/14/20,80,5,4.0
13920,Saudi Arabia,Saudi Arabia,24.0,45.0,3/14/20,103,0,1.0
13921,Senegal,Senegal,14.4974,-14.4524,3/14/20,10,0,1.0
13922,Serbia,Serbia,44.0165,21.0059,3/14/20,46,0,0.0
13923,Seychelles,Seychelles,-4.6796,55.492,3/14/20,2,0,0.0
13924,Singapore,Singapore,1.2833,103.8333,3/14/20,212,0,105.0
13925,Slovakia,Slovakia,48.669,19.699,3/14/20,44,0,0.0
13926,Slovenia,Slovenia,46.1512,14.9955,3/14/20,181,1,0.0
13927,Somalia,Somalia,5.1521,46.1996,3/14/20,0,0,0.0
13928,South Africa,South Africa,-30.5595,22.9375,3/14/20,38,0,0.0
13929,Spain,Spain,40.0,-4.0,3/14/20,6391,195,517.0
13930,Sri Lanka,Sri Lanka,7.0,81.0,3/14/20,10,0,1.0
13931,Sudan,Sudan,12.8628,30.2176,3/14/20,1,1,0.0
13932,Suriname,Suriname,3.9193,-56.0278,3/14/20,1,0,0.0
13933,Sweden,Sweden,63.0,16.0,3/14/20,961,2,1.0
13934,Switzerland,Switzerland,46.8182,8.2275,3/14/20,1359,13,4.0
13935,Taiwan*,Taiwan*,23.7,121.0,3/14/20,53,1,20.0
13936,Tanzania,Tanzania,-6.369,34.8888,3/14/20,0,0,0.0
13937,Thailand,Thailand,15.0,101.0,3/14/20,82,1,35.0
13938,Togo,Togo,8.6195,0.8248,3/14/20,1,0,0.0
13939,Trinidad and Tobago,Trinidad and Tobago,10.6918,-61.2225,3/14/20,2,0,0.0
13940,Tunisia,Tunisia,34.0,9.0,3/14/20,18,0,0.0
13941,Turkey,Turkey,38.9637,35.2433,3/14/20,5,0,0.0
13942,Uganda,Uganda,1.0,32.0,3/14/20,0,0,0.0
13943,Ukraine,Ukraine,48.3794,31.1656,3/14/20,3,1,0.0
13944,United Arab Emirates,United Arab Emirates,24.0,54.0,3/14/20,85,0,17.0
13945,Bermuda,United Kingdom,32.3078,-64.7505,3/14/20,0,0,0.0
13946,Cayman Islands,United Kingdom,19.3133,-81.2546,3/14/20,1,0,0.0
13947,Channel Islands,United Kingdom,49.3723,-2.3644,3/14/20,2,0,0.0
13948,Gibraltar,United Kingdom,36.1408,-5.3536,3/14/20,1,0,1.0
13949,Isle of Man,United Kingdom,54.2361,-4.5481,3/14/20,0,0,0.0
13950,Montserrat,United Kingdom,16.7425,-62.1874,3/14/20,0,0,0.0
13951,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,3/14/20,1140,21,18.0
13952,Uruguay,Uruguay,-32.5228,-55.7658,3/14/20,4,0,0.0
13953,US,US,37.0902,-95.7129,3/14/20,2727,54,12.0
13954,Uzbekistan,Uzbekistan,41.3775,64.5853,3/14/20,0,0,0.0
13955,Venezuela,Venezuela,6.4238,-66.5897,3/14/20,2,0,0.0
13956,Vietnam,Vietnam,16.0,108.0,3/14/20,53,0,16.0
13957,Zambia,Zambia,-15.4167,28.2833,3/14/20,0,0,0.0
13958,Zimbabwe,Zimbabwe,-20.0,30.0,3/14/20,0,0,0.0
13959,Diamond Princess,Canada,0.0,0.0,3/14/20,0,0,
13960,Dominica,Dominica,15.415,-61.371,3/14/20,0,0,0.0
13961,Grenada,Grenada,12.1165,-61.679,3/14/20,0,0,0.0
13962,Mozambique,Mozambique,-18.665695,35.529562,3/14/20,0,0,0.0
13963,Syria,Syria,34.802075,38.99681500000001,3/14/20,0,0,0.0
13964,Timor-Leste,Timor-Leste,-8.874217,125.727539,3/14/20,0,0,0.0
13965,Belize,Belize,13.1939,-59.5432,3/14/20,0,0,0.0
13966,Recovered,Canada,0.0,0.0,3/14/20,0,0,
13967,Laos,Laos,19.85627,102.495496,3/14/20,0,0,0.0
13968,Libya,Libya,26.3351,17.228331,3/14/20,0,0,0.0
13969,West Bank and Gaza,West Bank and Gaza,31.9522,35.2332,3/14/20,35,0,0.0
13970,Guinea-Bissau,Guinea-Bissau,11.8037,-15.1804,3/14/20,0,0,0.0
13971,Mali,Mali,17.570692,-3.996166000000001,3/14/20,0,0,0.0
13972,Saint Kitts and Nevis,Saint Kitts and Nevis,17.357822,-62.782998,3/14/20,0,0,0.0
13973,Northwest Territories,Canada,64.8255,-124.8457,3/14/20,0,0,
13974,Yukon,Canada,64.2823,-135.0,3/14/20,0,0,
13975,Kosovo,Kosovo,42.602636,20.902977,3/14/20,0,0,0.0
13976,Burma,Burma,21.9162,95.956,3/14/20,0,0,0.0
13977,Anguilla,United Kingdom,18.2206,-63.0686,3/14/20,0,0,0.0
13978,British Virgin Islands,United Kingdom,18.4207,-64.64,3/14/20,0,0,0.0
13979,Turks and Caicos Islands,United Kingdom,21.694000000000006,-71.7979,3/14/20,0,0,0.0
13980,MS Zaandam,MS Zaandam,0.0,0.0,3/14/20,0,0,0.0
13981,Botswana,Botswana,-22.3285,24.6849,3/14/20,0,0,0.0
13982,Burundi,Burundi,-3.3731,29.9189,3/14/20,0,0,0.0
13983,Sierra Leone,Sierra Leone,8.460555000000001,-11.779889,3/14/20,0,0,0.0
13984,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/14/20,0,0,0.0
13985,Malawi,Malawi,-13.254307999999998,34.301525,3/14/20,0,0,0.0
13986,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/14/20,0,0,0.0
13987,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/14/20,0,0,0.0
13988,South Sudan,South Sudan,6.877000000000002,31.307,3/14/20,0,0,0.0
13989,Western Sahara,Western Sahara,24.2155,-12.8858,3/14/20,0,0,0.0
13990,Sao Tome and Principe,Sao Tome and Principe,0.18636,6.613081,3/14/20,0,0,0.0
13991,Yemen,Yemen,15.552727,48.516388,3/14/20,0,0,0.0
13992,Afghanistan,Afghanistan,33.0,65.0,3/15/20,16,0,0.0
13993,Albania,Albania,41.1533,20.1683,3/15/20,42,1,0.0
13994,Algeria,Algeria,28.0339,1.6596,3/15/20,48,4,12.0
13995,Andorra,Andorra,42.5063,1.5218,3/15/20,1,0,1.0
13996,Angola,Angola,-11.2027,17.8739,3/15/20,0,0,0.0
13997,Antigua and Barbuda,Antigua and Barbuda,17.0608,-61.7964,3/15/20,1,0,0.0
13998,Argentina,Argentina,-38.4161,-63.6167,3/15/20,45,2,1.0
13999,Armenia,Armenia,40.0691,45.0382,3/15/20,26,0,0.0
14000,Australian Capital Territory,Australia,-35.4735,149.0124,3/15/20,1,0,0.0
14001,New South Wales,Australia,-33.8688,151.2093,3/15/20,134,2,4.0
14002,Northern Territory,Australia,-12.4634,130.8456,3/15/20,1,0,0.0
14003,Queensland,Australia,-28.0167,153.4,3/15/20,61,0,8.0
14004,South Australia,Australia,-34.9285,138.6007,3/15/20,20,0,3.0
14005,Tasmania,Australia,-41.4545,145.9707,3/15/20,6,0,0.0
14006,Victoria,Australia,-37.8136,144.9631,3/15/20,57,0,8.0
14007,Western Australia,Australia,-31.9505,115.8605,3/15/20,17,1,0.0
14008,Austria,Austria,47.5162,14.5501,3/15/20,860,1,6.0
14009,Azerbaijan,Azerbaijan,40.1431,47.5769,3/15/20,23,1,6.0
14010,Bahamas,Bahamas,25.0343,-77.3963,3/15/20,0,0,0.0
14011,Bahrain,Bahrain,26.0275,50.55,3/15/20,214,0,60.0
14012,Bangladesh,Bangladesh,23.685,90.3563,3/15/20,5,0,0.0
14013,Barbados,Barbados,13.1939,-59.5432,3/15/20,0,0,0.0
14014,Belarus,Belarus,53.7098,27.9534,3/15/20,27,0,3.0
14015,Belgium,Belgium,50.8333,4.0,3/15/20,886,4,1.0
14016,Benin,Benin,9.3077,2.3158,3/15/20,0,0,0.0
14017,Bhutan,Bhutan,27.5142,90.4336,3/15/20,1,0,0.0
14018,Bolivia,Bolivia,-16.2902,-63.5887,3/15/20,10,0,0.0
14019,Bosnia and Herzegovina,Bosnia and Herzegovina,43.9159,17.6791,3/15/20,24,0,0.0
14020,Brazil,Brazil,-14.235,-51.9253,3/15/20,162,0,0.0
14021,Brunei,Brunei,4.5353,114.7277,3/15/20,50,0,0.0
14022,Bulgaria,Bulgaria,42.7339,25.4858,3/15/20,51,2,0.0
14023,Burkina Faso,Burkina Faso,12.2383,-1.5616,3/15/20,3,0,0.0
14024,Cabo Verde,Cabo Verde,16.5388,-23.0418,3/15/20,0,0,0.0
14025,Cambodia,Cambodia,11.55,104.9167,3/15/20,7,0,1.0
14026,Cameroon,Cameroon,3.848,11.5021,3/15/20,2,0,0.0
14027,Alberta,Canada,53.9333,-116.5765,3/15/20,39,0,
14028,British Columbia,Canada,49.2827,-123.1207,3/15/20,73,1,
14029,Grand Princess,Canada,37.6489,-122.6655,3/15/20,2,0,
14030,Manitoba,Canada,53.7609,-98.8139,3/15/20,4,0,
14031,New Brunswick,Canada,46.5653,-66.4619,3/15/20,2,0,
14032,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/15/20,1,0,
14033,Nova Scotia,Canada,44.682,-63.7443,3/15/20,0,0,
14034,Ontario,Canada,51.2538,-85.3232,3/15/20,104,0,
14035,Prince Edward Island,Canada,46.5107,-63.4168,3/15/20,1,0,
14036,Quebec,Canada,52.9399,-73.5491,3/15/20,24,0,
14037,Saskatchewan,Canada,52.9399,-106.4509,3/15/20,2,0,
14038,Central African Republic,Central African Republic,6.6111,20.9394,3/15/20,1,0,0.0
14039,Chad,Chad,15.4542,18.7322,3/15/20,0,0,0.0
14040,Chile,Chile,-35.6751,-71.543,3/15/20,74,0,0.0
14041,Anhui,China,31.8257,117.2264,3/15/20,990,6,984.0
14042,Beijing,China,40.1824,116.4142,3/15/20,442,8,353.0
14043,Chongqing,China,30.0572,107.874,3/15/20,576,6,570.0
14044,Fujian,China,26.0789,117.9874,3/15/20,296,1,295.0
14045,Gansu,China,37.8099,101.0583,3/15/20,133,2,91.0
14046,Guangdong,China,23.3417,113.4244,3/15/20,1360,8,1304.0
14047,Guangxi,China,23.8298,108.7881,3/15/20,252,2,243.0
14048,Guizhou,China,26.8154,106.8748,3/15/20,146,2,143.0
14049,Hainan,China,19.1959,109.7453,3/15/20,168,6,160.0
14050,Hebei,China,39.549,116.1306,3/15/20,318,6,310.0
14051,Heilongjiang,China,47.862,127.7615,3/15/20,482,13,453.0
14052,Henan,China,33.882,113.614,3/15/20,1273,22,1250.0
14053,Hong Kong,China,22.3,114.2,3/15/20,145,4,81.0
14054,Hubei,China,30.9756,112.2707,3/15/20,67794,3085,54288.0
14055,Hunan,China,27.6104,111.7088,3/15/20,1018,4,1014.0
14056,Inner Mongolia,China,44.0935,113.9448,3/15/20,75,1,71.0
14057,Jiangsu,China,32.9711,119.455,3/15/20,631,0,631.0
14058,Jiangxi,China,27.614,115.7221,3/15/20,935,1,934.0
14059,Jilin,China,43.6661,126.1923,3/15/20,93,1,91.0
14060,Liaoning,China,41.2956,122.6085,3/15/20,125,1,114.0
14061,Macau,China,22.1667,113.55,3/15/20,10,0,10.0
14062,Ningxia,China,37.2692,106.1655,3/15/20,75,0,73.0
14063,Qinghai,China,35.7452,95.9956,3/15/20,18,0,18.0
14064,Shaanxi,China,35.1917,108.8701,3/15/20,245,2,232.0
